,Frequency (Hz),Amplitude (dBm)
3575,4075000,-76.07
3576,4076000,-75.22
3577,4077000,-75.64
3578,4078000,-75.32
3579,4079000,-75.12
3580,4080000,-75.64
3581,4081000,-75.33
3582,4082000,-75.85
3583,4083000,-76.64
3584,4084000,-76.52
3585,4085000,-75.33
3586,4086000,-74.84
3587,4087000,-73.75
3588,4088000,-77.64
3589,4089000,-75.23
3590,4090000,-76.52
3591,4091000,-76.76
3592,4092000,-75.23
3593,4093000,-75.03
3594,4094000,-75.03
3595,4095000,-75.64
3596,4096000,-75.64
3597,4097000,-74.93
3598,4098000,-73.93
3599,4099000,-75.64
3600,4100000,-74.28
3601,4101000,-74.46
3602,4102000,-76.64
3603,4103000,-75.75
3604,4104000,-75.64
3605,4105000,-77.51
3606,4106000,-74.18
3607,4107000,-76.18
3608,4108000,-75.43
3609,4109000,-76.52
3610,4110000,-76.29
3611,4111000,-75.75
3612,4112000,-75.03
3613,4113000,-75.33
3614,4114000,-74.84
3615,4115000,-74.55
3616,4116000,-75.43
3617,4117000,-75.64
3618,4118000,-75.43
3619,4119000,-76.18
3620,4120000,-74.64
3621,4121000,-76.29
3622,4122000,-76.52
3623,4123000,-76.52
3624,4124000,-76.18
3625,4125000,-75.85
3626,4126000,-76.76
3627,4127000,-74.55
3628,4128000,-76.07
3629,4129000,-74.93
3630,4130000,-77.13
3631,4131000,-73.93
3632,4132000,-76.07
3633,4133000,-76.02
3634,4134000,-76.59
3635,4135000,-75.17
3636,4136000,-76.71
3637,4137000,-76.71
3638,4138000,-76.02
3639,4139000,-76.96
3640,4140000,-75.8
3641,4141000,-75.38
3642,4142000,-76.59
3643,4143000,-76.59
3644,4144000,-75.69
3645,4145000,-76.47
3646,4146000,-76.59
3647,4147000,-74.79
3648,4148000,-76.24
3649,4149000,-75.8
3650,4150000,-75.38
3651,4151000,-75.28
3652,4152000,-76.24
3653,4153000,-74.88
3654,4154000,-75.69
3655,4155000,-75.38
3656,4156000,-76.24
3657,4157000,-75.69
3658,4158000,-75.38
3659,4159000,-75.38
3660,4160000,-75.28
3661,4161000,-75.59
3662,4162000,-75.17
3663,4163000,-73.37
3664,4164000,-76.02
3665,4165000,-76.02
3666,4166000,-75.8
3667,4167000,-73.79
3668,4168000,-76.13
3669,4169000,-75.17
3670,4170000,-74.98
3671,4171000,-77.2
3672,4172000,-77.2
3673,4173000,-75.38
3674,4174000,-75.59
3675,4175000,-75.38
3676,4176000,-75.69
3677,4177000,-74.98
3678,4178000,-76.13
3679,4179000,-75.8
3680,4180000,-75.64
3681,4181000,-76.41
3682,4182000,-75.64
3683,4183000,-75.74
3684,4184000,-74.92
3685,4185000,-74.92
3686,4186000,-75.74
3687,4187000,-76.07
3688,4188000,-76.07
3689,4189000,-74.54
3690,4190000,-75.74
3691,4191000,-74.45
3692,4192000,-76.07
3693,4193000,-74.73
3694,4194000,-77.4
3695,4195000,-76.41
3696,4196000,-76.41
3697,4197000,-75.74
3698,4198000,-75.74
3699,4199000,-77.45
3700,4200000,-74.13
3701,4201000,-75.69
3702,4202000,-74.97
3703,4203000,-75.79
3704,4204000,-75.58
3705,4205000,-77.07
3706,4206000,-75.37
3707,4207000,-75.58
3708,4208000,-76.59
3709,4209000,-76.12
3710,4210000,-76.7
3711,4211000,-76.59
3712,4212000,-76.7
3713,4213000,-76.59
3714,4214000,-75.79
3715,4215000,-76.23
3716,4216000,-76.95
3717,4217000,-75.79
3718,4218000,-75.79
3719,4219000,-76.59
3720,4220000,-77.2
3721,4221000,-75.17
3722,4222000,-76.46
3723,4223000,-75.69
3724,4224000,-76.95
3725,4225000,-75.69
3726,4226000,-76.01
3727,4227000,-76.23
3728,4228000,-75.58
3729,4229000,-74.78
3730,4230000,-77.07
3731,4231000,-74.59
3732,4232000,-75.79
3733,4233000,-76.59
3734,4234000,-77.2
3735,4235000,-76.95
3736,4236000,-74.97
3737,4237000,-74.04
3738,4238000,-76.01
3739,4239000,-74.04
3740,4240000,-76.23
3741,4241000,-75.79
3742,4242000,-75.17
3743,4243000,-75.58
3744,4244000,-76.12
3745,4245000,-77.07
3746,4246000,-73.69
3747,4247000,-75.79
3748,4248000,-74.78
3749,4249000,-77.07
3750,4250000,-74.88
3751,4251000,-76.23
3752,4252000,-74.13
3753,4253000,-77.2
3754,4254000,-75.69
3755,4255000,-74.4
3756,4256000,-75.69
3757,4257000,-76.12
3758,4258000,-75.37
3759,4259000,-75.58
3760,4260000,-75.79
3761,4261000,-75.79
3762,4262000,-76.01
3763,4263000,-76.7
3764,4264000,-76.01
3765,4265000,-74.78
3766,4266000,-76.12
3767,4267000,-76.12
3768,4268000,-75.79
3769,4269000,-76.12
3770,4270000,-76.46
3771,4271000,-74.58
3772,4272000,-76.01
3773,4273000,-73.69
3774,4274000,-76.23
3775,4275000,-75.79
3776,4276000,-76.46
3777,4277000,-75.69
3778,4278000,-76.46
3779,4279000,-75.69
3780,4280000,-75.58
3781,4281000,-76.95
3782,4282000,-76.59
3783,4283000,-75.79
3784,4284000,-75.58
3785,4285000,-76.01
3786,4286000,-73.87
3787,4287000,-76.01
3788,4288000,-76.01
3789,4289000,-75.79
3790,4290000,-75.69
3791,4291000,-76.7
3792,4292000,-76.46
3793,4293000,-75.17
3794,4294000,-75.69
3795,4295000,-75.69
3796,4296000,-76.59
3797,4297000,-76.95
3798,4298000,-76.46
3799,4299000,-77.07
3800,4300000,-75.58
3801,4301000,-76.12
3802,4302000,-74.58
3803,4303000,-75.79
3804,4304000,-76.46
3805,4305000,-75.27
3806,4306000,-75.79
3807,4307000,-74.78
3808,4308000,-75.58
3809,4309000,-76.59
3810,4310000,-76.59
3811,4311000,-75.58
3812,4312000,-75.37
3813,4313000,-76.59
3814,4314000,-77.07
3815,4315000,-75.79
3816,4316000,-75.17
3817,4317000,-76.46
3818,4318000,-75.69
3819,4319000,-75.58
3820,4320000,-74.78
3821,4321000,-74.97
3822,4322000,-75.69
3823,4323000,-77.58
3824,4324000,-74.88
3825,4325000,-75.17
3826,4326000,-76.23
3827,4327000,-74.4
3828,4328000,-75.69
3829,4329000,-76.7
3830,4330000,-75.79
3831,4331000,-74.75
3832,4332000,-76.44
3833,4333000,-74.2
3834,4334000,-76.44
3835,4335000,-77.43
3836,4336000,-74.1
3837,4337000,-76.09
3838,4338000,-75.77
3839,4339000,-75.77
3840,4340000,-76.44
3841,4341000,-74.85
3842,4342000,-75.66
3843,4343000,-76.44
3844,4344000,-75.56
3845,4345000,-76.21
3846,4346000,-75.56
3847,4347000,-75.99
3848,4348000,-75.77
3849,4349000,-76.68
3850,4350000,-76.56
3851,4351000,-77.56
3852,4352000,-75.34
3853,4353000,-74.95
3854,4354000,-74.56
3855,4355000,-76.56
3856,4356000,-76.44
3857,4357000,-76.56
3858,4358000,-76.68
3859,4359000,-77.05
3860,4360000,-76.09
3861,4361000,-77.17
3862,4362000,-76.56
3863,4363000,-75.99
3864,4364000,-75.34
3865,4365000,-75.77
3866,4366000,-75.56
3867,4367000,-76.44
3868,4368000,-75.25
3869,4369000,-75.99
3870,4370000,-74.75
3871,4371000,-76.92
3872,4372000,-75.66
3873,4373000,-77.05
3874,4374000,-74.95
3875,4375000,-75.77
3876,4376000,-75.14
3877,4377000,-75.34
3878,4378000,-76.09
3879,4379000,-77.43
3880,4380000,-75.25
3881,4381000,-75.25
3882,4382000,-76.56
3883,4383000,-76.21
3884,4384000,-74.85
3885,4385000,-76.21
3886,4386000,-76.68
3887,4387000,-76.09
3888,4388000,-73.33
3889,4389000,-77.94
3890,4390000,-75.56
3891,4391000,-76.44
3892,4392000,-76.21
3893,4393000,-76.92
3894,4394000,-76.68
3895,4395000,-76.44
3896,4396000,-75.64
3897,4397000,-76.41
3898,4398000,-76.41
3899,4399000,-75.96
3900,4400000,-74.35
3901,4401000,-74.92
3902,4402000,-75.96
3903,4403000,-75.64
3904,4404000,-75.12
3905,4405000,-75.96
3906,4406000,-75.22
3907,4407000,-76.07
3908,4408000,-75.64
3909,4409000,-73.48
3910,4410000,-76.65
3911,4411000,-76.41
3912,4412000,-76.41
3913,4413000,-75.22
3914,4414000,-74.45
3915,4415000,-76.41
3916,4416000,-74.92
3917,4417000,-76.65
3918,4418000,-75.96
3919,4419000,-74.53
3920,4420000,-76.07
3921,4421000,-75.22
3922,4422000,-74.92
3923,4423000,-75.12
3924,4424000,-74.45
3925,4425000,-74.92
3926,4426000,-76.65
3927,4427000,-76.41
3928,4428000,-77.14
3929,4429000,-75.64
3930,4430000,-75.22
3931,4431000,-75.96
3932,4432000,-75.12
3933,4433000,-75.32
3934,4434000,-77.53
3935,4435000,-76.18
3936,4436000,-74.82
3937,4437000,-75.96
3938,4438000,-76.07
3939,4439000,-75.64
3940,4440000,-76.07
3941,4441000,-76.07
3942,4442000,-75.96
3943,4443000,-75.22
3944,4444000,-76.54
3945,4445000,-76.65
3946,4446000,-76.07
3947,4447000,-74.53
3948,4448000,-75.32
3949,4449000,-77.02
3950,4450000,-75.53
3951,4451000,-76.18
3952,4452000,-76.9
3953,4453000,-76.65
3954,4454000,-76.54
3955,4455000,-77.53
3956,4456000,-76.18
3957,4457000,-76.9
3958,4458000,-75.64
3959,4459000,-76.9
3960,4460000,-76.18
3961,4461000,-76.7
3962,4462000,-76.01
3963,4463000,-76.59
3964,4464000,-75.69
3965,4465000,-76.23
3966,4466000,-74.4
3967,4467000,-75.79
3968,4468000,-77.07
3969,4469000,-76.12
3970,4470000,-75.69
3971,4471000,-76.12
3972,4472000,-75.69
3973,4473000,-76.59
3974,4474000,-75.58
3975,4475000,-75.69
3976,4476000,-76.46
3977,4477000,-74.97
3978,4478000,-74.97
3979,4479000,-74.04
3980,4480000,-75.69
3981,4481000,-74.97
3982,4482000,-74.87
3983,4483000,-76.23
3984,4484000,-76.01
3985,4485000,-76.12
3986,4486000,-76.59
3987,4487000,-76.59
3988,4488000,-76.12
3989,4489000,-76.01
3990,4490000,-76.7
3991,4491000,-76.46
3992,4492000,-75.37
3993,4493000,-74.22
3994,4494000,-72.51
3995,4495000,-70.68
3996,4496000,-69.99
3997,4497000,-69.14
3998,4498000,-68.2
3999,4499000,-67.92
4000,4500000,-67.85
4001,4501000,-67.33
4002,4502000,-68.75
4003,4503000,-68.47
4004,4504000,-70.21
4005,4505000,-70.09
4006,4506000,-73.2
4007,4507000,-74.78
4008,4508000,-73.69
4009,4509000,-74.12
4010,4510000,-76.95
4011,4511000,-74.97
4012,4512000,-75.37
4013,4513000,-76.23
4014,4514000,-76.12
4015,4515000,-75.27
4016,4516000,-76.01
4017,4517000,-76.23
4018,4518000,-75.27
4019,4519000,-76.7
4020,4520000,-75.79
4021,4521000,-76.12
4022,4522000,-76.46
4023,4523000,-75.58
4024,4524000,-75.69
4025,4525000,-76.12
4026,4526000,-74.78
4027,4527000,-76.95
4028,4528000,-76.12
4029,4529000,-76.01
4030,4530000,-73.52
4031,4531000,-75.16
4032,4532000,-76.58
4033,4533000,-76.46
4034,4534000,-73.87
4035,4535000,-75.79
4036,4536000,-76.46
4037,4537000,-77.07
4038,4538000,-76.95
4039,4539000,-75.69
4040,4540000,-76.12
4041,4541000,-74.78
4042,4542000,-76.12
4043,4543000,-76.58
4044,4544000,-75.69
4045,4545000,-74.87
4046,4546000,-77.58
4047,4547000,-76.01
4048,4548000,-76.46
4049,4549000,-76.12
4050,4550000,-76.23
4051,4551000,-76.23
4052,4552000,-75.27
4053,4553000,-76.12
4054,4554000,-74.78
4055,4555000,-76.23
4056,4556000,-76.12
4057,4557000,-76.23
4058,4558000,-76.46
4059,4559000,-76.58
4060,4560000,-76.58
4061,4561000,-75.68
4062,4562000,-75.16
4063,4563000,-75.16
4064,4564000,-74.12
4065,4565000,-76.23
4066,4566000,-74.97
4067,4567000,-76.01
4068,4568000,-77.07
4069,4569000,-76.23
4070,4570000,-75.79
4071,4571000,-75.79
4072,4572000,-76.12
4073,4573000,-77.19
4074,4574000,-76.12
4075,4575000,-75.79
4076,4576000,-74.97
4077,4577000,-75.79
4078,4578000,-75.27
4079,4579000,-76.58
4080,4580000,-75.37
4081,4581000,-74.4
4082,4582000,-75.68
4083,4583000,-75.68
4084,4584000,-76.01
4085,4585000,-75.37
4086,4586000,-74.58
4087,4587000,-76.58
4088,4588000,-75.68
4089,4589000,-76.01
4090,4590000,-76.58
4091,4591000,-76.23
4092,4592000,-74.49
4093,4593000,-75.66
4094,4594000,-77.56
4095,4595000,-76.21
4096,4596000,-77.94
4097,4597000,-76.67
4098,4598000,-76.92
4099,4599000,-77.04
4100,4600000,-76.44
4101,4601000,-74.85
4102,4602000,-75.77
4103,4603000,-76.44
4104,4604000,-75.66
4105,4605000,-76.92
4106,4606000,-76.21
4107,4607000,-75.66
4108,4608000,-74.01
4109,4609000,-75.77
4110,4610000,-76.44
4111,4611000,-75.77
4112,4612000,-75.99
4113,4613000,-74.85
4114,4614000,-76.21
4115,4615000,-76.44
4116,4616000,-75.77
4117,4617000,-76.44
4118,4618000,-75.14
4119,4619000,-74.85
4120,4620000,-75.14
4121,4621000,-77.17
4122,4622000,-76.09
4123,4623000,-77.42
4124,4624000,-75.55
4125,4625000,-76.44
4126,4626000,-76.56
4127,4627000,-75.55
4128,4628000,-77.42
4129,4629000,-76.67
4130,4630000,-75.24
4131,4631000,-74.37
4132,4632000,-77.04
4133,4633000,-74.85
4134,4634000,-76.21
4135,4635000,-76.44
4136,4636000,-75.77
4137,4637000,-76.44
4138,4638000,-76.44
4139,4639000,-75.24
4140,4640000,-74.47
4141,4641000,-75.55
4142,4642000,-75.34
4143,4643000,-75.55
4144,4644000,-76.56
4145,4645000,-77.04
4146,4646000,-74.85
4147,4647000,-76.44
4148,4648000,-76.92
4149,4649000,-75.14
4150,4650000,-76.09
4151,4651000,-76.44
4152,4652000,-77.04
4153,4653000,-76.09
4154,4654000,-77.17
4155,4655000,-74.75
4156,4656000,-75.66
4157,4657000,-75.66
4158,4658000,-76.21
4159,4659000,-75.34
4160,4660000,-75.34
4161,4661000,-76.92
4162,4662000,-74.85
4163,4663000,-76.67
4164,4664000,-75.66
4165,4665000,-76.92
4166,4666000,-76.44
4167,4667000,-75.66
4168,4668000,-76.56
4169,4669000,-75.66
4170,4670000,-77.42
4171,4671000,-75.76
4172,4672000,-74.47
4173,4673000,-75.14
4174,4674000,-75.66
4175,4675000,-75.55
4176,4676000,-75.99
4177,4677000,-76.21
4178,4678000,-75.76
4179,4679000,-75.24
4180,4680000,-74.94
4181,4681000,-76.09
4182,4682000,-75.34
4183,4683000,-75.55
4184,4684000,-75.34
4185,4685000,-75.55
4186,4686000,-75.34
4187,4687000,-75.76
4188,4688000,-74.75
4189,4689000,-76.21
4190,4690000,-74.01
4191,4691000,-76.09
4192,4692000,-75.66
4193,4693000,-74.01
4194,4694000,-75.55
4195,4695000,-75.99
4196,4696000,-74.94
4197,4697000,-76.43
4198,4698000,-76.43
4199,4699000,-76.92
4200,4700000,-75.34
4201,4701000,-75.24
4202,4702000,-76.21
4203,4703000,-76.43
4204,4704000,-73.84
4205,4705000,-76.09
4206,4706000,-77.17
4207,4707000,-75.14
4208,4708000,-77.04
4209,4709000,-75.34
4210,4710000,-77.04
4211,4711000,-75.55
4212,4712000,-75.76
4213,4713000,-77.55
4214,4714000,-75.14
4215,4715000,-75.55
4216,4716000,-75.34
4217,4717000,-74.94
4218,4718000,-75.66
4219,4719000,-76.09
4220,4720000,-74.56
4221,4721000,-75.14
4222,4722000,-75.34
4223,4723000,-75.76
4224,4724000,-76.67
4225,4725000,-76.7
4226,4726000,-76.01
4227,4727000,-73.69
4228,4728000,-76.7
4229,4729000,-76.01
4230,4730000,-75.79
4231,4731000,-77.07
4232,4732000,-76.12
4233,4733000,-75.79
4234,4734000,-75.27
4235,4735000,-75.58
4236,4736000,-76.01
4237,4737000,-75.68
4238,4738000,-76.7
4239,4739000,-76.01
4240,4740000,-77.45
4241,4741000,-76.12
4242,4742000,-75.58
4243,4743000,-76.23
4244,4744000,-75.58
4245,4745000,-77.19
4246,4746000,-76.01
4247,4747000,-75.16
4248,4748000,-76.01
4249,4749000,-76.12
4250,4750000,-76.01
4251,4751000,-77.71
4252,4752000,-75.79
4253,4753000,-77.58
4254,4754000,-77.07
4255,4755000,-76.7
4256,4756000,-75.68
4257,4757000,-77.19
4258,4758000,-75.58
4259,4759000,-76.7
4260,4760000,-75.16
4261,4761000,-75.68
4262,4762000,-74.77
4263,4763000,-76.58
4264,4764000,-76.01
4265,4765000,-76.01
4266,4766000,-75.37
4267,4767000,-75.37
4268,4768000,-76.46
4269,4769000,-76.58
4270,4770000,-76.58
4271,4771000,-76.23
4272,4772000,-75.58
4273,4773000,-74.97
4274,4774000,-75.68
4275,4775000,-76.7
4276,4776000,-75.58
4277,4777000,-75.58
4278,4778000,-76.01
4279,4779000,-76.12
4280,4780000,-75.79
4281,4781000,-75.58
4282,4782000,-75.16
4283,4783000,-75.37
4284,4784000,-77.19
4285,4785000,-75.68
4286,4786000,-76.12
4287,4787000,-75.16
4288,4788000,-76.7
4289,4789000,-75.16
4290,4790000,-74.77
4291,4791000,-75.37
4292,4792000,-74.87
4293,4793000,-76.23
4294,4794000,-74.87
4295,4795000,-76.23
4296,4796000,-75.58
4297,4797000,-75.27
4298,4798000,-75.16
4299,4799000,-75.27
4300,4800000,-76.12
4301,4801000,-75.79
4302,4802000,-76.46
4303,4803000,-76.01
4304,4804000,-77.71
4305,4805000,-74.49
4306,4806000,-74.49
4307,4807000,-74.97
4308,4808000,-77.19
4309,4809000,-74.97
4310,4810000,-75.79
4311,4811000,-74.22
4312,4812000,-77.07
4313,4813000,-75.79
4314,4814000,-76.7
4315,4815000,-76.01
4316,4816000,-76.94
4317,4817000,-76.12
4318,4818000,-76.46
4319,4819000,-76.01
4320,4820000,-76.23
4321,4821000,-75.68
4322,4822000,-75.16
4323,4823000,-75.58
4324,4824000,-75.79
4325,4825000,-76.7
4326,4826000,-76.94
4327,4827000,-77.71
4328,4828000,-76.7
4329,4829000,-75.79
4330,4830000,-76.58
4331,4831000,-75.79
4332,4832000,-74.58
4333,4833000,-75.27
4334,4834000,-76.94
4335,4835000,-76.01
4336,4836000,-76.46
4337,4837000,-76.11
4338,4838000,-76.01
4339,4839000,-77.19
4340,4840000,-77.07
4341,4841000,-73.52
4342,4842000,-76.01
4343,4843000,-75.68
4344,4844000,-75.58
4345,4845000,-75.79
4346,4846000,-76.94
4347,4847000,-76.23
4348,4848000,-76.46
4349,4849000,-76.46
4350,4850000,-76.7
4351,4851000,-75.79
4352,4852000,-77.58
4353,4853000,-75.58
4354,4854000,-76.46
4355,4855000,-76.58
4356,4856000,-74.39
4357,4857000,-76.23
4358,4858000,-76.58
4359,4859000,-74.77
4360,4860000,-75.27
4361,4861000,-74.77
4362,4862000,-76.23
4363,4863000,-75.58
4364,4864000,-76.01
4365,4865000,-75.79
4366,4866000,-77.07
4367,4867000,-77.45
4368,4868000,-76.23
4369,4869000,-76.23
4370,4870000,-73.78
4371,4871000,-76.46
4372,4872000,-74.58
4373,4873000,-76.58
4374,4874000,-76.01
4375,4875000,-76.7
4376,4876000,-77.45
4377,4877000,-76.58
4378,4878000,-76.58
4379,4879000,-76.23
4380,4880000,-76.7
4381,4881000,-76.94
4382,4882000,-76.7
4383,4883000,-75.79
4384,4884000,-76.11
4385,4885000,-76.11
4386,4886000,-77.07
4387,4887000,-76.58
4388,4888000,-76.94
4389,4889000,-75.68
4390,4890000,-75.27
4391,4891000,-76.46
4392,4892000,-75.27
4393,4893000,-76.58
4394,4894000,-76.58
4395,4895000,-77.07
4396,4896000,-76.94
4397,4897000,-76.7
4398,4898000,-75.68
4399,4899000,-75.58
4400,4900000,-74.87
4401,4901000,-77.19
4402,4902000,-76.94
4403,4903000,-76.23
4404,4904000,-75.27
4405,4905000,-76.58
4406,4906000,-76.11
4407,4907000,-76.01
4408,4908000,-75.79
4409,4909000,-73.87
4410,4910000,-77.19
4411,4911000,-76.23
4412,4912000,-75.79
4413,4913000,-74.97
4414,4914000,-75.16
4415,4915000,-75.16
4416,4916000,-76.23
4417,4917000,-76.7
4418,4918000,-74.97
4419,4919000,-76.11
4420,4920000,-76.23
4421,4921000,-76.58
4422,4922000,-76.53
4423,4923000,-75.31
4424,4924000,-76.18
4425,4925000,-77.02
4426,4926000,-75.96
4427,4927000,-75.96
4428,4928000,-75.53
4429,4929000,-76.06
4430,4930000,-76.53
4431,4931000,-76.06
4432,4932000,-76.41
4433,4933000,-76.89
4434,4934000,-75.53
4435,4935000,-75.74
4436,4936000,-76.41
4437,4937000,-75.31
4438,4938000,-76.65
4439,4939000,-76.89
4440,4940000,-75.63
4441,4941000,-76.18
4442,4942000,-75.74
4443,4943000,-75.31
4444,4944000,-75.63
4445,4945000,-76.53
4446,4946000,-76.41
4447,4947000,-76.18
4448,4948000,-76.41
4449,4949000,-74.82
4450,4950000,-75.53
4451,4951000,-74.17
4452,4952000,-76.06
4453,4953000,-75.74
4454,4954000,-77.02
4455,4955000,-74.82
4456,4956000,-74.07
4457,4957000,-75.96
4458,4958000,-74.92
4459,4959000,-74.92
4460,4960000,-76.89
4461,4961000,-75.63
4462,4962000,-75.63
4463,4963000,-75.53
4464,4964000,-76.06
4465,4965000,-74.92
4466,4966000,-76.89
4467,4967000,-76.06
4468,4968000,-76.18
4469,4969000,-75.31
4470,4970000,-76.18
4471,4971000,-76.53
4472,4972000,-75.96
4473,4973000,-76.06
4474,4974000,-76.53
4475,4975000,-74.82
4476,4976000,-74.82
4477,4977000,-75.11
4478,4978000,-75.74
4479,4979000,-76.41
4480,4980000,-75.31
4481,4981000,-76.53
4482,4982000,-77.14
4483,4983000,-76.89
4484,4984000,-75.63
4485,4985000,-76.41
4486,4986000,-77.53
4487,4987000,-76.53
4488,4988000,-75.96
4489,4989000,-76.06
4490,4990000,-74.92
4491,4991000,-74.72
4492,4992000,-74.72
4493,4993000,-74.92
4494,4994000,-73.64
4495,4995000,-71.88
4496,4996000,-69.19
4497,4997000,-69.19
4498,4998000,-67.87
4499,4999000,-67.37
4500,5000000,-67.37
4501,5001000,-67.87
4502,5002000,-67.54
4503,5003000,-69.29
4504,5004000,-70.38
4505,5005000,-71.37
4506,5006000,-72.68
4507,5007000,-73.73
4508,5008000,-75.31
4509,5009000,-75.22
4510,5010000,-76.06
4511,5011000,-75.74
4512,5012000,-76.06
4513,5013000,-75.11
4514,5014000,-77.4
4515,5015000,-77.66
4516,5016000,-76.18
4517,5017000,-76.53
4518,5018000,-76.41
4519,5019000,-76.18
4520,5020000,-76.65
4521,5021000,-77.02
4522,5022000,-76.41
4523,5023000,-76.41
4524,5024000,-77.02
4525,5025000,-75.63
4526,5026000,-77.4
4527,5027000,-76.41
4528,5028000,-76.18
4529,5029000,-77.14
4530,5030000,-76.89
4531,5031000,-76.65
4532,5032000,-76.18
4533,5033000,-74.53
4534,5034000,-76.41
4535,5035000,-76.18
4536,5036000,-76.41
4537,5037000,-76.53
4538,5038000,-77.02
4539,5039000,-75.53
4540,5040000,-76.53
4541,5041000,-74.53
4542,5042000,-75.74
4543,5043000,-77.53
4544,5044000,-76.18
4545,5045000,-76.18
4546,5046000,-74.92
4547,5047000,-74.72
4548,5048000,-74.92
4549,5049000,-76.89
4550,5050000,-72.83
4551,5051000,-73.81
4552,5052000,-76.41
4553,5053000,-76.18
4554,5054000,-77.44
4555,5055000,-75.68
4556,5056000,-75.68
4557,5057000,-75.68
4558,5058000,-75.27
4559,5059000,-74.97
4560,5060000,-76.94
4561,5061000,-76.94
4562,5062000,-76.01
4563,5063000,-76.58
4564,5064000,-75.79
4565,5065000,-75.27
4566,5066000,-76.58
4567,5067000,-75.58
4568,5068000,-77.07
4569,5069000,-76.7
4570,5070000,-77.58
4571,5071000,-76.01
4572,5072000,-75.16
4573,5073000,-76.23
4574,5074000,-76.46
4575,5075000,-76.7
4576,5076000,-75.79
4577,5077000,-75.68
4578,5078000,-76.46
4579,5079000,-75.36
4580,5080000,-74.58
4581,5081000,-77.58
4582,5082000,-76.46
4583,5083000,-75.57
4584,5084000,-75.68
4585,5085000,-74.58
4586,5086000,-77.07
4587,5087000,-76.46
4588,5088000,-77.07
4589,5089000,-76.58
4590,5090000,-75.79
4591,5091000,-76.23
4592,5092000,-75.36
4593,5093000,-76.01
4594,5094000,-76.11
4595,5095000,-76.23
4596,5096000,-75.36
4597,5097000,-75.36
4598,5098000,-76.94
4599,5099000,-75.16
4600,5100000,-76.01
4601,5101000,-75.16
4602,5102000,-77.07
4603,5103000,-76.94
4604,5104000,-76.69
4605,5105000,-76.58
4606,5106000,-75.79
4607,5107000,-75.27
4608,5108000,-75.57
4609,5109000,-76.58
4610,5110000,-76.58
4611,5111000,-77.58
4612,5112000,-74.97
4613,5113000,-76.58
4614,5114000,-75.68
4615,5115000,-77.58
4616,5116000,-75.27
4617,5117000,-76.69
4618,5118000,-76.01
4619,5119000,-75.36
4620,5120000,-75.79
4621,5121000,-76.58
4622,5122000,-76.94
4623,5123000,-76.69
4624,5124000,-76.11
4625,5125000,-75.16
4626,5126000,-76.46
4627,5127000,-75.57
4628,5128000,-76.01
4629,5129000,-78.31
4630,5130000,-76.69
4631,5131000,-77.06
4632,5132000,-76.46
4633,5133000,-76.23
4634,5134000,-76.58
4635,5135000,-75.79
4636,5136000,-76.69
4637,5137000,-77.19
4638,5138000,-74.12
4639,5139000,-74.87
4640,5140000,-75.36
4641,5141000,-76.58
4642,5142000,-76.23
4643,5143000,-76.46
4644,5144000,-73.69
4645,5145000,-76.58
4646,5146000,-76.69
4647,5147000,-76.69
4648,5148000,-76.94
4649,5149000,-75.79
4650,5150000,-76.23
4651,5151000,-76.23
4652,5152000,-75.27
4653,5153000,-76.58
4654,5154000,-76.01
4655,5155000,-77.19
4656,5156000,-76.69
4657,5157000,-77.06
4658,5158000,-76.69
4659,5159000,-76.58
4660,5160000,-76.11
4661,5161000,-76.23
4662,5162000,-75.68
4663,5163000,-76.11
4664,5164000,-77.06
4665,5165000,-76.23
4666,5166000,-75.68
4667,5167000,-74.49
4668,5168000,-75.79
